"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"AJS3FP8B","journalArticle","2019","Luo, Zhixing; Liu, Mengyang; Lim, Andrew","A Two-Phase Branch-and-Price-and-Cut for a Dial-a-Ride Problem in Patient Transportation","Transportation Science","","0041-1655","10.1287/trsc.2017.0772","https://pubsonline.informs.org/doi/10.1287/trsc.2017.0772","In this paper, we investigate an extension of the R-DARP recently proposed by [Liu M, Luo Z, Lim A (2015) A branch-and-cut algorithm for a realistic dial-a-ride problem. Transporation Res. Part B: Methodological 81(1):267–288.]. The R-DARP, as a variant of the classic dial-a-ride problem (DARP), consists of determining a set of minimum-distance trips for vehicles to transport a set of clients from their origins to their destinations, subject to side constraints, such as capacity constraints, time window constraints, maximum riding time constraints, and manpower planning constraints. Our problem extends the R-DARP by (1) changing its objective to first maximizing the number of requests satisfied and then minimizing the total travel distance of the vehicles, and (2) generalizing the lunch break constraints of staff members. To solve this problem, we propose a two-phase branch-and-price-and-cut algorithm based on a strong trip-based model. The trip-based model is built on a set of nondominated trips, which are enumerated by an ad hoc label-setting algorithm in the first phase. Then we decompose the trip-based model by Benders decomposition and propose a branch-and-price-and-cut algorithm to solve the decomposed model in the second phase. Our two-phase exact algorithm is tested on the R-DARP benchmark instances and a set of new instances generated according to the same real-world data set as the R-DARP instances. Our algorithm quickly solves all of the R-DARP instances to optimality and outperforms the branch-and-cut proposed by Liu, Luo, and Lim. On the 42 new test instances, our algorithm solves 27 instances to optimality in four hours with the largest instance consisting of 36 requests. The online appendix is available at https://doi.org/10.1287/trsc.2017.0772.","2019-02","2025-08-16 13:52:21","2025-08-16 13:52:21","2025-08-16 13:52:21","113-130","","1","53","","","","","","","","","","","","","","","pubsonline.informs.org (Atypon)","","Publisher: INFORMS","","/Users/alexanderklaus/Zotero/storage/PUKYV562/Luo et al. - 2019 - A Two-Phase Branch-and-Price-and-Cut for a Dial-a-Ride Problem in Patient Transportation.pdf","","","dial-a-ride problem; branch and price and cut; manpower planning; patient transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWQ7ZWXN","journalArticle","2024","Schulz, Arne; Pfeiffer, Christian","A Branch-and-Cut algorithm for the dial-a-ride problem with incompatible customer types","Transportation Research Part E: Logistics and Transportation Review","","13665545","10.1016/j.tre.2023.103394","https://linkinghub.elsevier.com/retrieve/pii/S1366554523003824","Ridepooling is expected to become more and more important in people’s mobility. At the same time, autonomous vehicles are expected to be widely used in such applications in the future. While the driver as a person of trust currently provides security, passengers are alone with strangers in an autonomous ridepooling vehicle. In the paper, we address this aspect by including incompatibilities between customers, meaning that incompatible customers cannot share the vehicle at the same time. Although incompatibilities can be defined in any way by the provider, they can be set, for example, if a customer feels unsafe in sharing the vehicle with customers of a certain type. As other compatible customers can replace the driver as a person of trust, we present a second setting where all customers are allowed to share the vehicle at the same time, but customers are never alone in the vehicle with incompatible customers. We present Branch-and-Cut algorithms for both problem settings including methods to improve the search with respect to the incompatibilities. We show in a computational study that the introduced methods improve the search significantly and evaluate the Branch-and-Cut algorithms on realistic instances with up to 120 customers and 10 vehicles. Moreover, our results suggest that it can be a beneficial option for the provider to allow their customers to participate in the decision process by indicating incompatibilities for types of customers, meaning that they do not want to share a vehicle with a customer of an incompatible type.","2024-01","2025-08-16 13:52:36","2025-08-16 13:52:36","2025-08-16 13:52:36","103394","","","181","","Transportation Research Part E: Logistics and Transportation Review","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/ZR7MA6SW/Schulz und Pfeiffer - 2024 - A Branch-and-Cut algorithm for the dial-a-ride problem with incompatible customer types.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWJH9PRF","journalArticle","2022","Pfeiffer, Christian; Schulz, Arne","An ALNS algorithm for the static dial-a-ride problem with ride and waiting time minimization","OR Spectrum","","1436-6304","10.1007/s00291-021-00656-7","https://doi.org/10.1007/s00291-021-00656-7","The paper investigates the static dial-a-ride problem with ride and waiting time minimization. This is a new problem setting of significant practical relevance because several ride-sharing providers launched in recent years in large European cities. In contrast to the standard dial-a-ride problem, these providers focus on the general public. Therefore, they are amongst others in competition with taxis and private cars, which makes a more customer-oriented objective necessary. We present an adaptive large neighbourhood search (ALNS) as well as a dynamic programming algorithm (DP), which are tested in comprehensive computational studies. Although the DP can only be used for a single tour and, due to the computational effort, as a restricted version or for small instances, the ALNS also works efficiently for larger instances. The results indicate that ride-sharing proposals may help to solve the trade-off between individual transport, profitability of the provider, and reduction of traffic and pollution.","2022-03-01","2025-08-16 13:52:45","2025-08-16 13:52:45","2025-08-16 13:52:45","87-119","","1","44","","OR Spectrum","","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/DT6JAFGX/Pfeiffer und Schulz - 2022 - An ALNS algorithm for the static dial-a-ride problem with ride and waiting time minimization.pdf","","","Adaptive large neighbourhood search; Demand responsive transport; Dial-a-ride; Dynamic programming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6Q6DV6MJ","journalArticle","2023","Fu, Zhexi; Chow, Joseph Y.J.","Dial-a-ride problem with modular platooning and en-route transfers","Transportation Research Part C: Emerging Technologies","","0968090X","10.1016/j.trc.2023.104191","https://linkinghub.elsevier.com/retrieve/pii/S0968090X23001808","Modular vehicles (MV) possess the ability to physically connect/disconnect with each other and travel in platoon with less energy consumption. A fleet of demand-responsive transit vehicles with such technology can serve passengers door to door or have vehicles deviate to platoon with each other to travel at lower cost and allow for en-route passenger transfers before splitting. A mixed integer linear programming (MILP) model is formulated to solve this “modular dial-a-ride problem” (MDARP). A heuristic algorithm based on Steiner-tree-inspired large neighborhood search is developed to solve the MDARP for practical scenarios. A set of small-scale synthetic numerical experiments are tested to evaluate the optimality gap and computation time between exact solutions of the MDARP using commercial software and the proposed heuristic. Large-scale experiments are conducted on the Anaheim network with up to 75 vehicles and 150 requests considering 378 candidate join/split nodes to further explore the potentials and identify the ideal operation scenarios of MVs. The results show that MV technology can save up to 52% in vehicle travel cost, 41% in passenger service time, and 29% in total cost against existing on-demand mobility services in the scenarios tested. Results suggest that MVs best benefit from platooning by serving “enclave pairs” as a hub-and-spoke service.","2023-07","2025-08-16 13:53:07","2025-08-16 13:53:07","2025-08-16 13:53:07","104191","","","152","","Transportation Research Part C: Emerging Technologies","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/EICH4L6E/Fu und Chow - 2023 - Dial-a-ride problem with modular platooning and en-route transfers.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W8QLQI6K","journalArticle","2020","Paquay, Célia; Crama, Yves; Pironet, Thierry","Recovery management for a dial-a-ride system with real-time disruptions","European Journal of Operational Research","","03772217","10.1016/j.ejor.2019.08.006","https://linkinghub.elsevier.com/retrieve/pii/S0377221719306599","The problem considered in this work stems from a non-proﬁt organization in charge of door-to-door passenger transportation for medical appointments. Patients are picked up at home by a driver and are then dropped at their appointment location. They may also be driven back home at the end of their appointment. Some patients have speciﬁc requirements, e.g., they may require an accompanying person or a wheelchair. Planning such activities gives rise to a so-called dial-a-ride problem. In the present work, it is assumed that the requests assigned to the drivers have been selected, and the transportation plan has been established for the next day. However, in practice, appointment durations may vary due to unforeseen circumstances, and some transportation requests may be modiﬁed, delayed or canceled during the day. The aim of this work is to propose a reactive algorithm which can adapt the initial plan in order to manage the disruptions and to take care of as many patients as possible in real-time. The plan should be modiﬁed quickly when a perturbation is observed, without resorting to major changes which may confuse the drivers and the patients. Several recourse procedures are deﬁned for this purpose. They allow the dispatcher to temporarily delete a request, to insert a previously deleted request, or to permanently cancel a request. Simulation techniques are used to test the approach on randomly generated scenarios. Several key performance indicators are introduced in order to measure the impact of the disruptions and the quality of the solutions.","2020-02","2025-08-16 13:56:59","2025-08-16 13:56:59","2025-08-16 13:56:59","953-969","","3","280","","European Journal of Operational Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/JWX2LES4/Paquay et al. - 2020 - Recovery management for a dial-a-ride system with real-time disruptions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6E9WTW4","journalArticle","2020","Ramasamy Pandi, Ramesh; Ho, Song Guang; Nagavarapu, Sarat Chandra; Tripathy, Twinkle; Dauwels, Justin","Disruption Management for Dial-A-Ride Systems","IEEE Intelligent Transportation Systems Magazine","","1941-1197","10.1109/MITS.2020.3014429","https://ieeexplore.ieee.org/document/9186274/","Mobility on demand has been gaining more attention from the research community as a way to offer smart and efficient transportation services to people. Despite the advancements in vehicular technologies, vehicle breakdown (VB) remains one of the major contributors to the disruption of fleet operations, which may inflict large recovery costs and damage the service provider?s reputation. However, modeling such dynamic events for dial-a-ride (DAR) systems has not been addressed until now; this is the research gap we attempt to address in this article. The following are the contributions of our work: 1) the formulation of a disruptive DAR problem (DDARP) with VB (DDARP-VB), 2) a GPU-based adaptive large neighborhood search (G-ALNS) algorithm to solve the DDARP-VB, and 3) a fleet size minimization (FSM) strategy that leads to reduced operational costs under disruptions. From our simulations, the proposed G-ALNS algorithm performs up to 52 times faster than its CPU counterpart and produces better solutions when compared to the existing GPU approach for DARPs. Overall, our FSM strategy leads to a 59% reduction in fleet idle time under normal operations and a 15% reduction in operational cost under disruption.","2020","2025-08-16 13:58:58","2025-08-16 13:58:58","2025-08-16 13:58:58","219-234","","4","12","","","","","","","","","","","","","","","IEEE Xplore","","","","/Users/alexanderklaus/Zotero/storage/WZZARXIZ/Ramasamy Pandi et al. - 2020 - Disruption Management for Dial-A-Ride Systems.pdf","","","Optimization; Vehicle dynamics; Electric breakdown; Graphics processing units; Intelligent vehicles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G83BIWND","journalArticle","1980","Psaraftis, Harilaos N.","A Dynamic Programming Solution to the Single Vehicle Many-to-Many Immediate Request Dial-a-Ride Problem","Transportation Science","","0041-1655","","https://www.jstor.org/stable/25767975","An investigation of the single-vehicle, many-to-many, immediate-request dial-a-ride problem is developed in two parts (I and II). Part I focuses on the ""static"" case of the problem. In this case, intermediate requests that may appear during the execution of the route are not considered. A generalized objective function is examined, the minimization of a weighted combination of the time to service all customers and of the total degree of ""dissatisfaction"" experienced by them while waiting for service. This dissatisfaction is assumed to be a linear function of the waiting and riding times of each customer. Vehicle capacity constraints and special priority rules are part of the problem. A Dynamic Programming approach is developed. The algorithm exhibits a computational effort which, although an exponential function of the size of the problem, is asymptotically lower than the corresponding effort of the classical Dynamic Programming algorithm applied to a Traveling Salesman Problem of the same size. Part II extends this approach to solving the equivalent ""dynamic"" case. In this case, new customer requests are automatically eligible for consideration at the time they occur. The procedure is an open-ended sequence of updates, each following every new customer request. The algorithm optimizes only over known inputs and does not anticipate future customer requests. Indefinite deferment of a customer's request is prevented by the priority rules introduced in Part I. Examples in both ""static"" and ""dynamic"" cases are presented.","1980","2025-08-16 14:58:01","2025-08-16 14:58:01","2025-08-16 14:58:00","130-154","","2","14","","","","","","","","","","","","","","","JSTOR","","Publisher: INFORMS","","/Users/alexanderklaus/Zotero/storage/9M5L4YSI/Psaraftis - 1980 - A Dynamic Programming Solution to the Single Vehicle Many-to-Many Immediate Request Dial-a-Ride Prob.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X87R236V","journalArticle","2018","Riedler, Martin; Raidl, Günther","Solving a selective dial-a-ride problem with logic-based Benders decomposition","Computers & Operations Research","","03050548","10.1016/j.cor.2018.03.008","https://linkinghub.elsevier.com/retrieve/pii/S0305054818300777","Today’s society is facing an ever-growing demand for mobility. To a high degree these needs can be fulﬁlled by individual and public transport. People that do not have access to the former and cannot use the latter require additional means of transportation. This is where dial-a-ride services come into play. The dial-a-ride problem considers transportation requests of people from pick-up to drop-off locations. Users specify time windows with respect to these points. Requests are served by a given vehicle ﬂeet with limited capacity and tour duration per vehicle. Moreover, user inconvenience considerations are taken into account by limiting the travel time between origin and destination for each request.","2018-08","2025-08-16 16:58:27","2025-08-16 16:58:27","2025-08-16 16:58:27","30-54","","","96","","Computers & Operations Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/7QGILCA2/Riedler und Raidl - 2018 - Solving a selective dial-a-ride problem with logic-based Benders decomposition.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4ZPCVA2","journalArticle","2022","Sharif Azadeh, Sh.; Atasoy, Bilge; Ben-Akiva, Moshe E.; Bierlaire, M.; Maknoon, M.Y.","Choice-driven dial-a-ride problem for demand responsive mobility service","Transportation Research Part B: Methodological","","01912615","10.1016/j.trb.2022.04.008","https://linkinghub.elsevier.com/retrieve/pii/S0191261522000716","Urban mobility services face the challenge of planning their operations efficiently while complying with user preferences. In this paper, we introduce a new mathematical model called a choice-driven dial-a-ride problem (CD-DARP) which is a generalization of the dynamic DARP where passenger behavior is integrated in the operational planning using choice models and assortment optimization. We look at two types of mobility services, private and shared. Our problem extends the dynamic DARP by (i) changing its objective function to profit maximization, where both cost and revenue are variables, and (ii) incorporating assortment optimization with routing decisions in a dynamic setting. We propose a pricing scheme based on a choice model designed to offer service alternatives at the time a customer makes a request. We introduce a tailored algorithm to efficiently solve the dynamic CD-DARP. Computational results indicate that our proposed approach outperforms dynamic DARP in terms of reducing routing costs and improving the number of customers served.","2022-07","2025-08-16 16:58:39","2025-08-16 16:58:39","2025-08-16 16:58:39","128-149","","","161","","Transportation Research Part B: Methodological","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/38K42CHT/Sharif Azadeh et al. - 2022 - Choice-driven dial-a-ride problem for demand responsive mobility service.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HE6QZMXX","journalArticle","2022","Ritzinger, Ulrike; Puchinger, Jakob; Rudloff, Christian; Hartl, Richard F.","Comparison of anticipatory algorithms for a dial-a-ride problem","European Journal of Operational Research","","03772217","10.1016/j.ejor.2021.10.060","https://linkinghub.elsevier.com/retrieve/pii/S0377221721009231","Progress in digitalization opens opportunities to capture accurate transportation logistics data and provide advanced decision support, which leads into the question of how to eﬃciently exploit this progress in order to improve solution quality in transportation services. Here we address this issue in the context of a dynamic and stochastic patient transportation problem, where besides considering new events, we also incorporate stochastic information about future events. We propose different anticipatory algorithms and investigate which algorithm performs best according to the given settings in a real-world application. We therefore address different types of dynamic events, appropriate response times, and the synchronization of real-world data with the plan. In order to test and analyze how the algorithms behave and perform, we apply the concept of a digital twin. The implemented anticipatory algorithms compared here are a sample scenario planning approach and two waiting strategies. The question of the value of more sophisticated algorithms compared to algorithms with less computational effort is investigated. The experimental results show that solution quality beneﬁts from incorporating information about future requests, and that simple waiting strategies prove most suitable for such a highly dynamic environment. We ﬁnd that in highly stochastic environments, a rescheduling should be done whenever a new event occurs, whereas in less stochastic environments it is better to let the optimization engine run a bit longer and not start reoptimization after every new event.","2022-09","2025-08-16 17:00:58","2025-08-16 17:00:58","2025-08-16 17:00:58","591-608","","2","301","","European Journal of Operational Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/J2W6FEQW/Ritzinger et al. - 2022 - Comparison of anticipatory algorithms for a dial-a-ride problem.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XUJYSW7S","journalArticle","2020","Vallee, S.; Oulamara, A.; Cherif-Khettaf, W. Ramdane","New online reinsertion approaches for a dynamic Dial-a-Ride Problem","Journal of Computational Science","","18777503","10.1016/j.jocs.2020.101199","https://linkinghub.elsevier.com/retrieve/pii/S1877750320305007","This study is inspired by a challenging dynamic Dial-a-Ride Problem (DARP) encountered in a mobility service operated by the company Padam.1 . Customers ask for a transportation service either in advance or in real-time and get an immediate answer about whether their requests are accepted or rejected. The main goal is to maximize the number of accepted requests during the service while respecting maximum capacity of limited number of vehicles. In this study, we propose novel methods based on reinsertion techniques to improve Padam’s online system. The proposed reinsertion techniques aim to exploit the neighborhood of a solution and must be run in real-time whenever a request is rejected by an online system. Three main online reinsertion heuristics based on different neighborhoods are proposed. The first heuristic called HDR uses destruction and repair operators, the second heuristic called GH (graph heuristic) uses the ejection chain concept, and allow modeling the reinsertion problem as a constrained shortest path problem on directed graph built from a current solution, and the third heuristic called IGH (improved graph heuristic) based on GH with intensive exploration of the neighborhood. Our proposed approaches were extensively tested on real and hard instances provided by Padam. These instances contain up to 1011 requests and 14 vehicles and with very tight time windows. The obtained results revealed the performance of the proposed reinsertion methods compared to the online heuristic, where the number of served requests is increased and the number of vehicles is reduced while maintaining operating costs close to those of the online system. The results confirm the interest of using reinsertion techniques in the dynamic DARP service.","2020-11","2025-08-16 17:01:14","2025-08-16 17:01:14","2025-08-16 17:01:14","101199","","","47","","Journal of Computational Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/33AUD9ND/Vallee et al. - 2020 - New online reinsertion approaches for a dynamic Dial-a-Ride Problem.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHYL6PG2","journalArticle","2022","Souza, André L. S.; Bernardo, Marcella; Penna, Puca H. V.; Pannek, Jürgen; Souza, Marcone J. F.","Bi-objective optimization model for the heterogeneous dynamic dial-a-ride problem with no rejects","Optimization Letters","","1862-4480","10.1007/s11590-020-01698-6","https://doi.org/10.1007/s11590-020-01698-6","This work proposes a bi-objective mathematical optimization model and a two-stage heuristic for a real-world application of the heterogeneous Dynamic Dial-a-Ride Problem with no rejects, i.e., a patient transportation system. The problem consists of calculating route plans to meet a set of transportation requests by using a given heterogeneous vehicle fleet. These transportation requests can be either static or dynamic, and all of them must be attended to. In the first stage of the proposed heuristic, the problem’s static part is solved by applying a General Variable neighborhood Search based algorithm. In the second stage, the dynamic requests are dealt with by implementing a simple insertion heuristic. We create different instances based on the real data provided by a Brazilian city’s public health care system and test the proposed approach on them. The analysis of the results shows that the higher the level of dynamism, i.e., the number of urgent requests on each instance, the smaller the objective function value will be in the static part. The results also demonstrate that a higher level of dynamism increases the chance of a time window violation happening. Besides, we use the weighted sum method of the two conflicting objectives to analyze the trade-off between them and create an approximation for the Pareto frontier.","2022-01-01","2025-08-16 17:01:22","2025-08-16 17:01:22","2025-08-16 17:01:22","355-374","","1","16","","Optim Lett","","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/PQHPKMNB/Souza et al. - 2022 - Bi-objective optimization model for the heterogeneous dynamic dial-a-ride problem with no rejects.pdf","","","Vehicle routing; Dial-a-ride problem; Dynamic DARP; General variable neighborhood search","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F9NCPCX2","journalArticle","2024","Su, Yue; Dupin, Nicolas; Parragh, Sophie N.; Puchinger, Jakob","A Branch-and-Price algorithm for the electric autonomous Dial-A-Ride Problem","Transportation Research Part B: Methodological","","01912615","10.1016/j.trb.2024.103011","https://linkinghub.elsevier.com/retrieve/pii/S0191261524001358","The Electric Autonomous Dial-A-Ride Problem (E-ADARP) consists in scheduling a fleet of electric autonomous vehicles to provide ride-sharing services for customers that specify their origins and destinations. The E-ADARP considers the following perspectives: (i) a weightedsum objective that minimizes both total travel time and total excess user ride time; (ii) the employment of electric autonomous vehicles and a partial recharging policy. This paper presents the first labeling algorithm for a path-based formulation of the DARP/E-ADARP, where the main ingredient includes: (1) fragment-based representation of paths, (2) a novel approach that abstracts fragments to arcs while ensuring excess-user-ride-time optimality, (3) construction of a sparser new graph with the abstracted arcs, which is proven to preserve all feasible routes of the original graph, and (4) strong dominance rules and constant-time feasibility checks to compute the shortest paths efficiently. This labeling algorithm is then integrated into Branchand-Price (B&P) algorithms to solve the E-ADARP. In the computational experiments, the B&P algorithm achieves optimality in 71 out of 84 instances. Remarkably, among these instances, 50 were solved optimally at the root node without branching. We identify 26 new best solutions, improve 30 previously reported lower bounds, and provide 17 new lower bounds for large-scale instances with up to 8 vehicles and 96 requests. In total 42 new best solutions are generated on previously solved and unsolved instances. In addition, we analyze the impact of incorporating the total excess user ride time within the objectives and allowing unlimited visits to recharging stations. The following managerial insights are provided: (1) solving a weighted-sum objective function can significantly enhance the service quality, while still maintaining operational costs at nearly optimal levels, (2) the relaxation on charging visits allows us to solve all instances feasibly and further reduces the average solution cost.","2024-08","2025-08-16 17:01:40","2025-08-16 17:01:40","2025-08-16 17:01:40","103011","","","186","","Transportation Research Part B: Methodological","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/D5A755YH/Su et al. - 2024 - A Branch-and-Price algorithm for the electric autonomous Dial-A-Ride Problem.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I849JY4U","conferencePaper","2022","Pfeiffer, Christian; Schulz, Arne","A New Lower Bound for the Static Dial-a-Ride Problem with Ride and Waiting Time Minimization","Dynamics in Logistics","978-3-031-05359-7","","10.1007/978-3-031-05359-7_19","","The paper focuses on the static dial-a-ride problem with ride and waiting time minimization. This is an important problem setting of significant practical relevance, as several ridesharing providers launched in recent years in large cities. In contrast to the standard dial-a-ride problem, these providers focus on the general public. Therefore, they are amongst others in competition with taxis and private cars, which makes a more customer-oriented objective necessary. We minimize the sum of relative detours of all customers. The paper introduces upper bounds for the arrival times and an initial lower bound for the objective value. Our approach is tested in a computational study with realistic test instances.","2022","2025-08-16 18:14:26","2025-08-16 18:14:26","","231-243","","","","","","","","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/JDWPHNI4/Pfeiffer und Schulz - 2022 - A New Lower Bound for the Static Dial-a-Ride Problem with Ride and Waiting Time Minimization.pdf","","","Branch-and-bound; Demand responsive transport; Dial-a-Ride; Lower bound","Freitag, Michael; Kinra, Aseem; Kotzab, Herbert; Megow, Nicole","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XS2A487A","journalArticle","2007","Cordeau, Jean-François; Laporte, Gilbert","The dial-a-ride problem: models and algorithms","Annals of Operations Research","","1572-9338","10.1007/s10479-007-0170-8","https://doi.org/10.1007/s10479-007-0170-8","The Dial-a-Ride Problem (DARP) consists of designing vehicle routes and schedules for n users who specify pickup and delivery requests between origins and destinations. The aim is to plan a set of m minimum cost vehicle routes capable of accommodating as many users as possible, under a set of constraints. The most common example arises in door-to-door transportation for elderly or disabled people. The purpose of this article is to review the scientific literature on the DARP. The main features of the problem are described and a summary of the most important models and algorithms is provided.","2007-09-01","2025-08-18 16:40:47","2025-08-18 16:40:47","2025-08-18 16:40:47","29-46","","1","153","","Ann Oper Res","The dial-a-ride problem","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/3PZGBPRP/Cordeau und Laporte - 2007 - The dial-a-ride problem models and algorithms.pdf","","","Dial-a-ride problem; Static and dynamic pickup and delivery problems; Survey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
