"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Y4M5VNCU","journalArticle","2020","Steiner, Konrad; Irnich, Stefan","Strategic Planning for Integrated Mobility-on-Demand and Urban Public Bus Networks","Transportation Science","","0041-1655","10.1287/trsc.2020.0987","https://pubsonline.informs.org/doi/10.1287/trsc.2020.0987","App-based services and ridesharing in the field of mobility-on-demand (MoD) create a new mode of transport between motorized individual transport and public transportation whose long-term role in the urban mobility landscape and within public transport systems is not fully understood as of today. For the public transport industry, these new services offer new chances but also risks, making planning models and tools for integrated intermodal network planning indispensable. We develop a strategic network planning optimization model for bus lines that allows for intermodal trips with MoD as a first or last leg. Starting from an existing public transport network, we decide simultaneously on the use of existing line segments in the future fixed-route network, on areas of the city where an integrated MoD service should be offered, on how MoD interacts with the fixed-route network via transfer points, and on passenger routes fulfilling given service-level requirements. The main challenges from a modeling point of view are to capture the interplay between MoD services and the fixed public network, as well as the approximation of MoD costs taking into account that vehicle utilization is a key factor influencing these costs. We develop a path-based formulation and a branch-and-price algorithm, as well as an enhanced enumeration-based approach, to solve real-world instances to proven optimality. The solution methods are tested on instances generated with the help of real-world data from a medium-sized German city, Göttingen, that currently operates around 20 bus lines.","2020-11","2025-08-12 09:53:41","2025-08-12 09:53:41","2025-08-12 09:53:41","1616-1639","","6","54","","","","","","","","","","","","","","","pubsonline.informs.org (Atypon)","","Publisher: INFORMS","","/Users/alexanderklaus/Zotero/storage/E2LZA3V3/Steiner und Irnich - 2020 - Strategic Planning for Integrated Mobility-on-Demand and Urban Public Bus Networks.pdf","","","public transport; branch-and-price; dial-a-ride; intermodal networks; mobility-on-demand; multimodality; strategic network planning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QSVUZKAX","journalArticle","2018","Charisis, Anastasios; Iliopoulou, Christina; Kepaptsoglou, Konstantinos","DRT route design for the first/last mile problem: model and application to Athens, Greece","Public Transport","","1613-7159","10.1007/s12469-018-0188-0","https://doi.org/10.1007/s12469-018-0188-0","The first/last mile problem in urban transportation services refers to limited connectivity and accessibility to high capacity commuter lines. This is often encountered in low-density residential areas, where low flexibility and resources of traditional public transportation systems lead to reduced service coverage. Demand-responsive transit (DRT) offers an alternative for providing first/last mile feeder services to low density areas, because of its flexibility in adjusting to different demand patterns. This paper presents a mathematical model and a genetic algorithm for efficiently designing DRT type first/last mile routes. The model is applied for the case of a residential area in Athens, Greece and results are discussed.","2018-12-01","2025-08-12 09:57:50","2025-08-12 09:57:50","2025-08-12 09:57:50","499-527","","3","10","","Public Transp","DRT route design for the first/last mile problem","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/CD6UY2B9/Charisis et al. - 2018 - DRT route design for the firstlast mile problem model and application to Athens, Greece.pdf","","","Genetic algorithms; Demand-responsive transport; Feeder bus; Transit network design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R59ZRI36","journalArticle","2023","Guo, Rongge; Guan, Wei; Vallati, Mauro; Zhang, Wenyi","Modular Autonomous Electric Vehicle Scheduling for Customized On-Demand Bus Services","IEEE Transactions on Intelligent Transportation Systems","","1558-0016","10.1109/TITS.2023.3271690","https://ieeexplore.ieee.org/document/10122470/","The emerging customized bus system based on modular autonomous electric vehicles (MAEVs) shows tremendous potential to improve the mobility, accessibility and environmental friendliness of a public transport system. However, the existing studies in this area almost focus on human-driven vehicles which face some striking limitations (e.g., restricted crew scheduling and fixed vehicle capacity) and can weaken the overall benefits. This paper proposes a two-phase optimization procedure to fully unleash the potential of MAEVs by leveraging the strengths of MAEVs, including automatic allocation and charging of modules. In the first phase, a mixed integer programming model is established in the space-time-state framework to jointly optimize the MAEV routing and charging, passenger-to-vehicle assignment and vehicle capacity management for reserved passengers. A Lagrangian relaxation algorithm is developed to solve the model efficiently. In the second phase, three dispatching strategies are designed and optimized by a dynamic dispatching procedure to properly adapt the operation of MAEVs to emerging travel demands. A case study conducted on a major urban area of Beijing, China, demonstrates the high efficiency of the MAEV adoption in terms of resource utilization and environmental friendliness across a range of travel demand distributions, vehicle supply and module capacity scenarios.","2023-09","2025-08-12 10:04:30","2025-08-12 10:04:30","2025-08-12 10:04:30","10055-10066","","9","24","","","","","","","","","","","","","","","IEEE Xplore","","","","/Users/alexanderklaus/Zotero/storage/ZN32QT4G/Guo et al. - 2023 - Modular Autonomous Electric Vehicle Scheduling for Customized On-Demand Bus Services.pdf","","","Routing; Charging stations; Customized bus; Dispatching; dynamic dispatching; Dynamic scheduling; Electric vehicles; Lagrangian relaxation; modular autonomous electric vehicle; Optimization; space-time-state network; Vehicle dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UM7GBARQ","journalArticle","2022","Sadrani, Mohammad; Tirachini, Alejandro; Antoniou, Constantinos","Vehicle dispatching plan for minimizing passenger waiting time in a corridor with buses of different sizes: Model formulation and solution approaches","European Journal of Operational Research","","03772217","10.1016/j.ejor.2021.07.054","https://linkinghub.elsevier.com/retrieve/pii/S0377221721006640","Urban public transportation agencies sometimes have to operate mixing vehicles of different sizes on their routes, due to resource limitations or historical reasons. Services with different passenger-carrying capacities are provided to passengers during a mixed-ﬂeet operation. A fundamental question arising here is how to optimally deploy a given ﬂeet of different bus sizes to provide services that minimize passenger waiting time. We formulate a mixed-ﬂeet vehicle dispatching problem as a Mixed-Integer Nonlinear Programming (MINLP) model to optimize dispatching schemes (dispatching orders and times) when a given set of buses of different sizes are available to serve demand along a route. The objective is to minimize the average passenger waiting time under time-dependent demand volumes. Stochastic travel times between stops and vehicle capacity constraints (i.e., introducing extra waiting time due to denied boarding) are explicitly modeled. A Simulated Annealing (SA) algorithm coupled with a Monte Carlo simulation framework is developed to solve large real-world instances in the presence of stochastic travel times. Results show that, in addition to dispatching headway, bus dispatching sequence can strongly affect waiting times under a mixed-ﬂeet operation. Indeed, with an optimal dispatching sequence, a more accurate adjustment of supply to demand is possible in accordance with time-dependent demand conditions, and the total savings in waiting time are mainly driven by a further reduction in the number of passengers left behind. The optimality of uneven dispatching headways stems from two elements: having a mixed ﬂeet and having localized peaks on demand that make buses run full.","2022-05","2025-08-12 10:07:20","2025-08-12 10:07:20","2025-08-12 10:07:20","263-282","","1","299","","European Journal of Operational Research","Vehicle dispatching plan for minimizing passenger waiting time in a corridor with buses of different sizes","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/KZGDGCPI/Sadrani et al. - 2022 - Vehicle dispatching plan for minimizing passenger waiting time in a corridor with buses of different.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SB3TJP5A","journalArticle","2021","Wang, Zhengwu; Yu, Jie; Hao, Wei; Xiang, Jian","Joint Optimization of Running Route and Scheduling for the Mixed Demand Responsive Feeder Transit With Time-Dependent Travel Times","IEEE Transactions on Intelligent Transportation Systems","","1558-0016","10.1109/TITS.2020.3041743","https://ieeexplore.ieee.org/document/9290397/","As an emerging urban public transport mode, responsive feeder transit system is flexible and can offer door-to-door services between new districts at margins with low urban transit coverage and trunk bus station. In this study, a joint optimization of running route and scheduling for responsive feeder transit under mixed demand (i.e., reservation and real-time demands) of the time-dependent road network was investigated. A two-stage optimization method was designed together with considering the mixed demands. At the first stage, the initial running route and scheduling were determined according to all reservation demands. At the second stage, the running route and scheduling were continuously optimized based on the real-time demands. The real-time demand responsive strategy, which is built up by using quantitative batch treatment rather than immediate treatment and dynamic route updating strategy for global optimization, were designed by utilizing the submission order of real-time demands. A joint optimization model of running route and scheduling was constructed based on the quantitative batch decision points in the time-dependent road network together with combination of the actual road network. In this model, the minimum total system cost was used, which is composed of the vehicle running costs and passengers' traveling time costs with constraints including vehicle capacity, passengers' time window, and vehicle running time. A solving algorithm based on the adaptive genetic algorithm was designed by considering the characteristics of the joint optimization model.","2021-04","2025-08-12 10:13:32","2025-08-12 10:13:32","2025-08-12 10:13:32","2498-2509","","4","22","","","","","","","","","","","","","","","IEEE Xplore","","","","/Users/alexanderklaus/Zotero/storage/WF7JTWTQ/Wang et al. - 2021 - Joint Optimization of Running Route and Scheduling for the Mixed Demand Responsive Feeder Transit Wi.pdf","","","Dynamic scheduling; Optimization; Vehicle dynamics; Urban areas; Roads; Mixed demand; Real-time systems; responsive feeder transit; time-dependent road network; two-stage method; Vehicle routing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UF4H4LRY","journalArticle","2013","Tóth, Attila; Krész, Miklós","An efficient solution approach for real-world driver scheduling problems in urban bus transportation","Central European Journal of Operations Research","","1613-9178","10.1007/s10100-012-0274-3","https://doi.org/10.1007/s10100-012-0274-3","The driver scheduling problem in public transportation is defined in the following way. There is a set of operational tasks, and the goal is to define the sequence of these tasks as shifts in such a way that every task must be assigned to a shift without overlapping. In real-world situations several additional constraints need to be considered, which makes large practical problems challenging to be solved efficiently. In practice it is also an important request with respect to a public transportation scheduling system to offer several versions of quasi-optimal solutions. In this paper we present an efficient driver scheduling solution methodology which is flexible in the above sense.","2013-06-01","2025-08-12 10:14:33","2025-08-12 10:14:33","2025-08-12 10:14:33","75-94","","1","21","","Cent Eur J Oper Res","","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/BQWJ2B4Z/Tóth und Krész - 2013 - An efficient solution approach for real-world driver scheduling problems in urban bus transportation.pdf","","","Decision support; Driver scheduling; Optimization for public transportation; Real-world applications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7526WDI4","journalArticle","2022","Guan, Deyong; Wu, Xiaofang; Wang, Ke; Zhao, Jie","Vehicle Dispatch and Route Optimization Algorithm for Demand-Responsive Transit","Processes","","2227-9717","10.3390/pr10122651","https://www.mdpi.com/2227-9717/10/12/2651","Giving priority to the development of public transit is an important way to achieve efficient, convenient, safe, comfortable, economic, reliable, green and low-carbon sustainable development. In view of the highly dispersed and regular passenger flow, demand responsive transit is an important complementary means for traditional public transport to improve passenger satisfaction. However, high operating costs and low load factor will have a bad impact on the operation of public transport and reduce passenger satisfaction. In this work, firstly, by analyzing the demand frequency of historical travel stations, the stations with high demand are extracted by time periods as high probability travel points; On this basis, a dynamic vehicle dispatching optimization model is established, and the static vehicle dispatching is carried out with the goal of minimizing the running mileage of the bus system; Finally, based on the initial static route and the later real-time travel demand, the accurate dynamic planning algorithm is used to optimize the dynamic route with the goal of minimizing the change of the system mileage, so as to achieve timely response to the demand. The results show that the two-phase scheduling optimization model based on the station extraction strategy can provide a reasonable real-time vehicle scheduling and route optimization scheme, improve the utilization rate of vehicles and the passenger load factor, and provide a theoretical basis and application guidance for actual vehicle scheduling.","2022-12","2025-08-12 10:22:00","2025-08-12 10:22:00","2025-08-12 10:22:00","2651","","12","10","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Publisher: Multidisciplinary Digital Publishing Institute","","/Users/alexanderklaus/Zotero/storage/HWXHYFH9/Guan et al. - 2022 - Vehicle Dispatch and Route Optimization Algorithm for Demand-Responsive Transit.pdf","","","demand-responsive transit; LNS-genetic algorithm; route optimization; urban traffic; vehicle dispatch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4XLEAYT","journalArticle","2018","Jäger, Benedikt; Brickwedde, Carsten; Lienkamp, Markus","Multi-Agent Simulation of a Demand-Responsive Transit System Operated by Autonomous Vehicles","Transportation Research Record: Journal of the Transportation Research Board","","0361-1981, 2169-4052","10.1177/0361198118786644","https://journals.sagepub.com/doi/10.1177/0361198118786644","Shared mobility solutions improve traffic efficiency in cities. This paper addresses the design of an urban demand-responsive transit system operated by a fleet of autonomous modules as a public transportation service. We introduce a discrete event-based multi-agent simulation to reflect system dynamics at an operational level. Vehicles, customers, and intelligent stops are modeled as software agents. Each entity has its own decision-making and planning component. Vehicles compete for a limited number of order requests, and decentralized stops manage the matching between a customer and a prospective vehicle. Scheduling and routing events take place highly dynamically. A simulation study evaluates a demand-responsive operation as a replacement for a fixed-route bus service. Results show that a total demand of 2.3 million rides can be fulfilled with a fleet of around 43,000 six-seater modules. In comparison with the current bus system, the total energy consumption and the system’s utilization are improved, while transport times and distances result in values below the bus system’s performance and therefore must be optimized in further research.","2018-12","2025-08-12 10:25:23","2025-08-12 10:25:23","2025-08-12 10:25:23","764-774","","8","2672","","Transportation Research Record: Journal of the Transportation Research Board","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/2W6MR6SF/Jäger et al. - 2018 - Multi-Agent Simulation of a Demand-Responsive Transit System Operated by Autonomous Vehicles.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HYEJITTP","journalArticle","2025","Kim, Tae Wan; Chae, Myungjin; Yu, Jeong Whon","Optimization and Implementation Framework for Connected Demand Responsive Transit (DRT) Considering Punctuality","Sustainability","","2071-1050","10.3390/su17031079","https://www.mdpi.com/2071-1050/17/3/1079","Demand Responsive Transit (DRT) is gaining attention as a flexible and efficient solution for connecting urban transit hubs, but challenges such as travel time variability and punctuality remain significant barriers. This study develops a robust optimization framework with variable travel speed to address these issues, minimizing user and operator costs while reducing transfer waiting times. The framework incorporates variable travel speeds and employs a genetic algorithm to optimize routes and operations compared to many studies using constant commercial speed. Experiments conducted in Hwaseong, South Korea, analyzed scenarios with varying service rates, vehicle capacities, and detour ratios. Results show that implementing punctuality-constrained DRT reduces total travel times by 14% compared to subways and 36% compared to buses, highlighting its potential to significantly improve user convenience and operational efficiency. The findings suggest that carefully designed DRT systems with highly reliable punctuality can enhance urban mobility by integrating seamlessly with existing transit networks, providing a cost-effective and reliable alternative to traditional public transport.","2025-01","2025-08-12 10:37:16","2025-08-12 10:37:16","2025-08-12 10:37:16","1079","","3","17","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Publisher: Multidisciplinary Digital Publishing Institute","","/Users/alexanderklaus/Zotero/storage/U4BIFFWI/Kim et al. - 2025 - Optimization and Implementation Framework for Connected Demand Responsive Transit (DRT) Considering.pdf","","","DRT (demand responsive transit); punctuality; robust optimization; urban transit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZ6VHG5K","journalArticle","2025","Jiang, Xiaona; Long, Sihui; Liu, Yang; Meng, Fanting; Luan, Xiaojie","Integrated Optimization of Vehicle Scheduling and Passenger Assignment of Demand-Responsive Transit and Conventional Buses under Urban Rail Transit Disruptions","Journal of Transportation Engineering, Part A: Systems","","2473-2907, 2473-2893","10.1061/JTEPBS.TEENG-8863","https://ascelibrary.org/doi/10.1061/JTEPBS.TEENG-8863","","2025-06","2025-08-12 10:43:38","2025-08-12 10:43:38","2025-08-12 10:43:37","04025037","","6","151","","J. Transp. Eng., Part A: Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/62DGRJSZ/Jiang et al. - 2025 - Integrated Optimization of Vehicle Scheduling and Passenger Assignment of Demand-Responsive Transit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59X5UKG8","journalArticle","2023","Martí, Pasqual; Jordán, Jaume; De la Prieta, Fernando; Julian, Vicente","Optimization of Rural Demand-Responsive Transportation through Transfer Point Allocation","Electronics","","2079-9292","10.3390/electronics12224684","https://www.mdpi.com/2079-9292/12/22/4684","Rural mobility has a lack of innovative proposals in contrast with its urban counterpart. This research aims to bring solutions that ease the implementation of reliable and flexible rural transportation. Demand-responsive transportation is chosen to develop a public transportation service providing interurban trips among several rural settlements. Given the characteristics of rural displacement demand, a novel approach is introduced to optimize the service’s economic costs: the dynamic transfer point allocation. The problem is fully formulated and an architecture is introduced describing the workflow of the whole system. Data from an interurban bus transportation service are used to build a case study of a rural area of Valencia, Spain, and develop several examples illustrating the benefits of the proposed approach. The results reveal that the dynamic creation of transfer points can simplify the transportation fleet’s itineraries and boost the amount of served travel requests. Finally, a discussion of the benefits and dangers of flexible features in rural transportation is developed, underscoring the need to achieve a balance between dynamic operation and service quality.","2023-01","2025-08-12 10:49:55","2025-08-12 10:49:55","2025-08-12 10:49:55","4684","","22","12","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Publisher: Multidisciplinary Digital Publishing Institute","","/Users/alexanderklaus/Zotero/storage/UVHIC6Q3/Martí et al. - 2023 - Optimization of Rural Demand-Responsive Transportation through Transfer Point Allocation.pdf","","","demand-responsive transportation; artificial intelligence; optimization; rural mobility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7PJ6S76G","journalArticle","2024","Marinelli, Mario; Gallo, Mariano","An integrated bus transit service for demand-responsive urban public transport","Transportation Research Procedia","","23521465","10.1016/j.trpro.2024.02.042","https://linkinghub.elsevier.com/retrieve/pii/S2352146524000954","Recent mobility reports have highlighted the need of integrating Information and Communication Technologies (ICT) as an essential element in the development of intermodal and on-demand services to enhance transport flexibility. In this context, this paper investigates the improvements that could be obtained by integrating Dial-a-Ride into a bus transit service. We model the problem as a dynamic Dial-a-Ride problem with both fixed and dynamic requests. We extend an integer linear programming (ILP) model for its application to the dynamic case. To reduce computational effort, the problem is decomposed at the single vehicle level, where each best route is computed using an exact solver and new dynamic requests are assigned using a greedy insertion heuristic. We have developed the optimization model as a GIS-based tool and applied it to a realistic case of a bus transit service in the city of Benevento (Italy). The results show the benefits that could be obtained with the proposed integrated service when also compared to fixed routes and micro-mobility.","2024","2025-08-12 11:00:27","2025-08-12 11:00:27","2025-08-12 11:00:27","327-334","","","78","","Transportation Research Procedia","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/WFHKF9TG/Marinelli und Gallo - 2024 - An integrated bus transit service for demand-responsive urban public transport.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9IQTG5H6","journalArticle","2024","Zhou, Xuemei; Zhang, Yunbo; Guo, Huanwu","Scheduling Method of Demand-Responsive Transit Based on Reservation Considering Vehicle Size and Mileage","Applied Sciences","","2076-3417","10.3390/app14198836","https://www.mdpi.com/2076-3417/14/19/8836","Demand-responsive transit (DRT) is a kind of new public transit tailored to passenger needs that can provide passengers with fast, convenient, and diversified travel services. This paper proposes a scheduling model for demand-responsive transit based on reservations applicable to multi-vehicle task dispatching during the time period. It uses an ant colony algorithm for a solution. The model uses vehicle size and mileage as the optimization objectives while considering practical constraints like multi-vehicle operation, maximum pick-up intervals, etc. The feasibility of the model and the algorithm’s effectiveness are verified using the Shanghai Huyi Highway Demonstration Line as a case study. The results indicate that the model can effectively generate the optimal scheduling plan for DRT, significantly reduce the system’s operating cost, and improve resource utilization efficiency.","2024-01","2025-08-12 11:41:24","2025-08-12 11:41:24","2025-08-12 11:41:24","8836","","19","14","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Publisher: Multidisciplinary Digital Publishing Institute","","/Users/alexanderklaus/Zotero/storage/46DC8KX7/Zhou et al. - 2024 - Scheduling Method of Demand-Responsive Transit Based on Reservation Considering Vehicle Size and Mil.pdf","","","demand-responsive transit; ant colony algorithm; bus scheduling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4FJMMKN6","journalArticle","2022","Liu, Ruisong; Wang, Ning","Data-Driven Bus Route Optimization Algorithm Under Sudden Interruption of Public Transport","IEEE Access","","2169-3536","10.1109/ACCESS.2022.3140947","https://ieeexplore.ieee.org/document/9672201/","With the continuous expansion of urban trafﬁc operation scale, public transport emergencies occur from time to time, causing serious trafﬁc jams and potential safety hazards in a short time. In view of this, a new adaptive bus route optimization strategy based on the emergency demand responsive public transport is proposed. Firstly, in order to improve the ﬁne-grained passenger carrying capacity of emergency demand responsive public transport and build a clustering model of passenger information, this paper proposes an adaptive clustering algorithm, which considers the main inﬂuencing factors such as vehicle capacity, passenger travel time window and the number of stations visited. Aiming at minimizing the cost of vehicle operation and passenger trafﬁc, a multi-objective optimization model of emergency bus route is constructed based on Vehicle Routing Problems with Time Windows (VRPTW) to ensure the operation efﬁciency of emergency bus. Secondly, a Modiﬁed Adaptive Large Neighborhood Search with Nearest Vehicle Dispatch (NVD) algorithm (MALNSN) is proposed, which is an extension of the Adaptive Large Neighborhood Search algorithm (ALNS), by improving the generation rules of initial solutions with NVD and operator selection strategy with Modiﬁed Choice Function (MCF), and the effectiveness of algorithm is analyzed according to the Solomon benchmark. The average gain of the proposed MALNSN algorithm is 17.11% higher than that of the original algorithm. Finally, based on the actual road network, experiments are carried out to compare the proposed algorithm with the representative algorithms. The experimental results show that the MALNSN algorithm proposed in this paper can not only ensure the stability of the algorithm, but also formulate a reasonable route optimization strategy in a shorter time, effectively reducing the consumption of transport capacity resources, improving the operation efﬁciency of public transport and increasing the accessibility of public transport. The theoretical analysis was consistent with the experimental results.","2022","2025-08-12 12:08:02","2025-08-12 12:08:02","2025-08-12 12:08:02","5250-5263","","","10","","IEEE Access","","","","","","","","en","https://creativecommons.org/licenses/by/4.0/legalcode","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/ZJAY6NJ9/Liu und Wang - 2022 - Data-Driven Bus Route Optimization Algorithm Under Sudden Interruption of Public Transport.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92TVEQH7","journalArticle","2025","Yeon, Chihyeong; Cho, Ara; Kim, Sion; Lee, Yongryeong; Lee, Seungjae","Real-time dynamic route generation algorithm of DRT with deep Q-learning","Proceedings of the Institution of Civil Engineers - Municipal Engineer","","","10.1680/jmuen.24.00082","","Demand-responsive transportation (DRT) offers a flexible solution for transportation issues in areas with insufficient public transit. Unlike fixed-route buses, DRT dynamically adjusts routes based on user demand. However, without effective route optimisation, DRT can underperform compared with fixed-route buses. This study proposes a method to reduce passenger waiting and boarding times by applying a deep Q-network (DQN) algorithm to establish dynamic routes for semi-dynamic DRT systems in urban residential areas. A simulation was conducted to compare the performance of fixed-route and dynamic-route systems, analysing how changes in passenger demand affect waiting and travel times. Results indicate that dynamic routes optimised by the DQN algorithm achieved higher boarding and alighting rates across all demand levels compared with fixed routes. In addition, even under high demand, dynamic-route DRTs reduced waiting and travel times, demonstrating superior efficiency. These findings confirm that dynamic-route DRTs enhance service quality and operational performance in residential areas.","2025-05-02","2025-08-12 12:11:39","2025-08-12 12:11:39","","1-14","","","178","","Proceedings of the Institution of Civil Engineers - Municipal Engineer","","","","","","","","","","","","","ResearchGate","","","","/Users/alexanderklaus/Zotero/storage/PULYSRUQ/Yeon et al. - 2025 - Real-time dynamic route generation algorithm of DRT with deep Q-learning.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALIRHVD7","journalArticle","2025","Sun, Xianglong; Zu, Yucong","Research on Fleet Size of Demand Response Shuttle Bus Based on Minimum Cost Method","Applied Sciences","","2076-3417","10.3390/app15105350","https://www.mdpi.com/2076-3417/15/10/5350","Demand-responsive connector services (DRC) are an important means to improve the current mobility connection problem. In this study, we develop a hybrid model for the minimization of total system cost for demand response shuttle buses, which includes operating cost and user cost, with fleet size per hour as the optimization variable of the model. The relevant variables are analyzed and numerically modeled by Matlab, and the relationship between fleet size, vehicle capacity and demand density and waiting time, onboard time, vehicle travel distance, and total system cost is analyzed. The results indicate that introducing financial subsidies markedly lowers the critical demand density necessary to ensure system viability. Moreover, subsidy intensity is positively associated with the service’s operational robustness. Through parametric examination, we observe a strictly monotonic relationship between subsidy magnitude and demand thresholds: as subsidy levels increase, the minimum demand requirements for sustainable operation decrease in a consistent, progressive manner; meanwhile, the optimal fleet size exhibits an approximately linear relationship with travel demand per unit area across varying vehicle capacities. Notably, an increase in vehicle capacity corresponds to a decrease in the growth rate of the required fleet size. This model demonstrates robust adaptability across diverse operational scenarios and serves as an effective tool for evaluating the efficiency of resource allocation in demand-responsive transit (DRT) services. Furthermore, it provides valuable theoretical support for the scheduling and planning of public transportation systems, particularly in low-density urban environments.","2025-01","2025-08-12 12:13:40","2025-08-12 12:13:40","2025-08-12 12:13:40","5350","","10","15","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Publisher: Multidisciplinary Digital Publishing Institute","","/Users/alexanderklaus/Zotero/storage/ZNE86YDC/Sun und Zu - 2025 - Research on Fleet Size of Demand Response Shuttle Bus Based on Minimum Cost Method.pdf","","","bus cost; demand response; fleet size; shuttle bus; urban transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6JW86YXV","conferencePaper","2025","Li, Jinpei; Luo, Sida","Research on the Critical Demand for Different Types of Public Transit Feeder Systems","The Proceedings of the 11th International Conference on Traffic and Transportation Studies","978-981-97-9644-1","","10.1007/978-981-97-9644-1_19","","In low demand areas, it has been proven that demand responsive transit (DRT) is more cost-effective compared to fixed route transit (FRT). The present study further examines the demand threshold of four public transit systems: DRT, FRT, fixed-route but non-fixed-point transit and dynamic stop transit, which are designated to feed urban rail transit. It constructs user cost models for these four transit systems, where we aim to find the system with the “best” user experience. The demand at which the user costs of two transit systems are equal is referred to as the critical demand. After deriving the analytical expression for the critical demand, a sensitivity analysis of the analytical solution is conducted. The results indicate that DRT is optimal for low demand density scenarios. If we allow more flexibility to transit services compared with FRT, fixed-route but non-fixed-point transit proves superior for higher demand. Additionally, the critical demands between DRT and FRT, as well as that between DRT and fixed-route but non-fixed-point transit, are influenced by the bus speed and passenger walking speed, where the impact has an upper bound; at the same time, the fleet size also affects the critical demands, where the impact has a lower bound.","2025","2025-08-12 12:26:08","2025-08-12 12:26:08","","175-182","","","","","","","","","","","Springer Nature","Singapore","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/XQ887QKU/Li und Luo - 2025 - Research on the Critical Demand for Different Types of Public Transit Feeder Systems.pdf","","","Critical demand; Public Feeder Systems; User cost","Meng, Lingyun; Qian, Yongsheng; Bai, Yun; Lv, Bin; Tang, Yuanjie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
