"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RW4LTTNU","journalArticle","2020","Mehran, Babak; Yang, Yongzhe; Mishra, Sushreeta","Analytical models for comparing operational costs of regular bus and semi-flexible transit services","Public Transport","","1613-7159","10.1007/s12469-019-00222-z","https://doi.org/10.1007/s12469-019-00222-z","The provision of public transit services is essential to provide citizens with an improved quality of life. The most popular fixed route bus service (FRBS) is intended to serve a large population along with fixed stops, routes, and schedules. However, in low demand conditions, bus transit operators pay a high cost per passenger to maintain the desired level of service. A demand-responsive transit (DRT) is a commonly discussed transportation solution for serving low passenger demand. Although the conventional DRT system offers a shared-ride door-to-door service to passengers, its implementation is challenging and expensive during peak hours. The present study suggests a form of transit system that combines the rigidity of FRBS and flexibility of DRT to operate in low demand routes. This defined category of transit service is referred to as semi-flexible transit (SFT) system. The proposed SFT service is delivered along the fixed bus route and a limited number of fixed stops based on a flexible schedule to meet passenger requests. The defined SFT system offers reduced operating time and higher vehicle utilization. The study considers an operation of the proposed SFT service for two types of service delivery systems: Contract-Out Taxi Service (COTS), and In-House Paratransit Service (IHPS). A methodology is proposed to develop analytical models describing operational costs of regular FRBS, COTS, and IHPS as a function of demand or annual ridership. Operating cost models are proposed as a decision support tool to enable transit planners to determine the passenger demands along the route at which it is justifiable to “switch” from FRBS to the SFT system to minimize the total cost of operation. Further, the analysis results for FRBS indicate that operating costs are strongly related to vehicle-service hours and for SFT services to average vehicle occupancy rate and deadheading time. Applications of the proposed models and analysis method are demonstrated for a low demand route in the City of Regina.","2020-03-01","2025-08-09 09:06:24","2025-08-09 09:06:24","2025-08-09 09:06:24","147-169","","1","12","","Public Transp","","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/8VVUC4PW/Mehran et al. - 2020 - Analytical models for comparing operational costs of regular bus and semi-flexible transit services.pdf","","","Semi-flexible transit; Bus transit; Contract-out taxi service; Demand-responsive transit; Economic performance; Flexible transit; In-house paratransit service; Operating costs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4TNE6U89","journalArticle","2021","Estrada, Miquel; Salanova, Josep Maria; Medina-Tapia, Marcos; Robusté, Francesc","Operational cost and user performance analysis of on-demand bus and taxi systems","Transportation Letters","","1942-7867","10.1080/19427867.2020.1861507","https://doi.org/10.1080/19427867.2020.1861507","This paper presents the optimization problem of three different on-demand transit systems operated by vehicles of different sizes. This problem is aimed at minimizing the total cost of the system, which consists of the temporal cost experienced by users and the operating cost incurred by transit agencies. A compact set of estimations of the user performance and operating cost is provided, based on geometric probability. The optimization procedure allows the cost comparison of different semi-flexible services. Transit systems operated by cars (shared taxicabs) with flexible layouts are preferable for low demand densities (less than 92 pax/km2-h). For very high demand (higher than 200 pax/km2-h), bus systems with fixed layout and variable stop locations present the lowest total cost per passenger. In an intermediate domain, taxi and semi-flexible services compete among each other. The estimation of unit operating costs allows decision-makers to calculate the subsidies needed to make the system profitable.","2021-03-16","2025-08-09 09:08:59","2025-08-09 09:08:59","2025-08-09 09:08:59","229-242","","3","13","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Taylor & Francis _eprint: https://doi.org/10.1080/19427867.2020.1861507","","/Users/alexanderklaus/Zotero/storage/S82GPS9T/Estrada et al. - 2021 - Operational cost and user performance analysis of on-demand bus and taxi systems.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W98R6SR3","journalArticle","2021","Knierim, Lukas; Schlüter, Jan Christian","The attitude of potentially less mobile people towards demand responsive transport in a rural area in central Germany","Journal of Transport Geography","","09666923","10.1016/j.jtrangeo.2021.103202","https://linkinghub.elsevier.com/retrieve/pii/S0966692321002556","Demand Responsive Transport (DRT) systems are often discussed to expand public transport in rural areas, where conventional buses are often used below capacity. DRT systems can particularly improve the mobility situation for less mobile people or other people who depend on public transport and ultimately prevent them from social exclusion. This paper examines whether people who show characteristics that indicate a mobility deficit are more willing to access the DRT system EcoBus in a rural area of Germany. Using survey data from 156 respondents from households in the EcoBus service area and utilizing linear regression analysis, this study confirms that car availability harms the intended use of DRT and that physical impairment has a positive effect, as identified several times in the literature. Furthermore, the influence of age on the intended EcoBus use depends on the residence place’s city size and hence on its offer of daily public services. While residents of a sub-centre of the region are significantly less willing to use the EcoBus with increasing age, there is an opposite tendency for small villages. Thus, in small inaccessible localities, the likelihood of using EcoBus increases with age, suggesting that DRT systems benefit the doubly constrained population, namely the elderly population in localities with few public services.","2021-10","2025-08-09 09:14:19","2025-08-09 09:14:19","2025-08-09 09:14:19","103202","","","96","","Journal of Transport Geography","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/M9CNTUPR/Knierim und Schlüter - 2021 - The attitude of potentially less mobile people towards demand responsive transport in a rural area i.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G5ZTHA6C","journalArticle","2007","Logan, Paul","Best Practice Demand-responsive Transport (DRT) Policy","Road & Transport Research","","","10.3316/informit.760634559449744","https://search.informit.org/doi/abs/10.3316/informit.760634559449744","People living in regional cities and towns around the world expect governments to deliver reasonable levels of public transport services in their local area. They understand that a small population base can limit the frequency and span of public transport, but want and deserve an acceptable minimum level of service that offers travel choices. Low patronage bases in these regional centres mean that many fixed-route bus services are unsustainable and greatly strain the public purse. Queensland public transport administrators and service providers are addressing this trend by considering changing the planning and decision-making focus to include demand responsive solutions to address unsustainable public transport scenarios. This paper presents recent demand-responsive transport research and seeks to identify public transport delivery trends and best practice planning and decision-making approaches that could be applied in the Queensland context. The research indicates that this change in policy focus can be consistent with improved public transport service delivery in regional areas and can enhance community prosperity, safety and lifestyle in rural and regional areas.","2007","2025-08-09 09:16:55","2025-08-09 09:17:19","2025-08-09 09:16:55","50-59","","2","16","","","","","","","","","","","","","","","search.informit.org (Atypon)","","Publisher: ARRB Group Ltd","","/Users/alexanderklaus/Zotero/storage/YPDUQZEN/LoganP-2007.pdf","","","Transportation; Australia; Demand-responsive transport (DRT); Paratransit services; Queensland; Transportation--Decision making; Transportation--Planning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5PFFQ2UW","journalArticle","2024","Mortazavi, Amir; Ghasri, Milad; Ray, Tapabrata","Integrated Demand Responsive transport in Low-Demand Areas: A case study of Canberra, Australia","Transportation Research Part D: Transport and Environment","","13619209","10.1016/j.trd.2023.104036","https://linkinghub.elsevier.com/retrieve/pii/S1361920923004339","This paper evaluates Integrated-Demand Responsive Transport (I-DRT) as a solution to the challenges faced by traditional public transport (PT) systems in low-demand urban areas. The study investigates the implications of replacing local PT with I-DRT in low-demand urban areas. A multi-objective model, incorporating operational cost, environmental impact, passengers’ travel time, and inequity is used to simulate the I-DRT performance. The analysis compares the performance of I-DRT and existing local bus lines in Belconnen, Canberra, Australia, based on number of utilised vehicles, operational cost, fuel consumption, average travel time, individual passenger travel time, delay, and inequity in delay distribution.","2024-02","2025-08-09 10:00:30","2025-08-09 10:00:30","2025-08-09 10:00:30","104036","","","127","","Transportation Research Part D: Transport and Environment","Integrated Demand Responsive transport in Low-Demand Areas","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/5NJKZ7PB/Mortazavi et al. - 2024 - Integrated Demand Responsive transport in Low-Demand Areas A case study of Canberra, Australia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"938549HA","journalArticle","2023","Ng, Max T. M.; Mahmassani, Hani S.","Autonomous Minibus Service With Semi-on-Demand Routes in Grid Networks","Transportation Research Record","","0361-1981","10.1177/03611981221098660","https://doi.org/10.1177/03611981221098660","This paper investigates the potential of autonomous minibuses which take on-demand directional routes for pick-up and drop-off in a grid network of wider area with low density, followed by fixed routes in areas with greater demand. Mathematical formulation for generalized costs demonstrates its benefits, with indicators proposed to select existing bus routes for conversion with the options of zonal express and parallel routes. Simulations on modeled scenarios and case studies with bus routes in Chicago show reductions in both passenger costs and generalized costs compared with existing fixed-route bus services between suburban areas and the central business district.","2023-01-01","2025-08-09 10:02:21","2025-08-09 10:02:21","2025-08-09 10:02:21","178-200","","1","2677","","","","","","","","","","","","","","","SAGE Journals","","Publisher: SAGE Publications Inc","","/Users/alexanderklaus/Zotero/storage/FLHABQQU/Ng und Mahmassani - 2023 - Autonomous Minibus Service With Semi-on-Demand Routes in Grid Networks.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T472M8IS","journalArticle","2021","Kim, Myungseob (Edward); Roche, Austin","Optimal service zone and headways for flexible-route bus services for multiple periods","Transportation Planning and Technology","","0308-1060, 1029-0354","10.1080/03081060.2020.1868086","https://www.tandfonline.com/doi/full/10.1080/03081060.2020.1868086","","2021-02-17","2025-08-09 10:05:14","2025-08-09 10:05:14","2025-08-09 10:05:14","194-207","","2","44","","Transportation Planning and Technology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/I535HZBK/Kim und Roche - 2021 - Optimal service zone and headways for flexible-route bus services for multiple periods.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYYB8HRX","journalArticle","2025","Hadid, Muhammad; Irawan, Muhammad Zudhy; Parikesit, Danang; Firzan, Firzan; Yunianti, Nur Hadijah; Widiastuti, Nur Oktaviani","Driving the future of sustainable public transport: a literature review on challenges and strategies in the adoption of autonomous buses","Discover Sustainability","","2662-9984","10.1007/s43621-025-01112-0","https://doi.org/10.1007/s43621-025-01112-0","The global adoption of autonomous buses (ABs) offers transformative potential for public transport by enhancing safety, reducing operational costs, and mitigating greenhouse gas emissions. However, challenges persist, including societal acceptance, operational and traffic integration, and regulatory frameworks. This study addresses these barriers through a systematic literature review using the PRISMA framework, analyzing 486 articles from Scopus and Web of Science. The review focuses on key themes such as public perception, operational strategies, traffic impacts, safety considerations, and policy development. The results reveal that public acceptance of ABs varies widely across socio-demographic and cultural contexts. Adoption is notably higher among younger, wealthier, and technologically savvy individuals, highlighting the importance of targeted awareness campaigns. Operational strategies such as demand-responsive services, platooning, and skip-stop routes have demonstrated the potential to enhance the efficiency and appeal of ABs, optimizing both service delivery and user satisfaction. Traffic integration remains a critical factor, with ABs shown to improve traffic flow and reduce emissions in mixed-traffic environments. However, obstacles remain in managing ABs within heterogeneous traffic conditions, particularly in regions with diverse vehicle types and road usage patterns. Safety concerns, a central barrier to widespread adoption, require robust communication systems, emergency response protocols, and standardized safety frameworks to ensure passenger and pedestrian trust. Policy recommendations emerging from the review emphasize phased implementation, supportive regulatory frameworks, and pilot programs to build public trust and operational credibility. These findings underscore the transformative potential of ABs while highlighting the necessity of inclusive policies, comprehensive safety measures, and adaptive operational strategies to maximize their impact in diverse urban and rural settings.","2025-04-28","2025-08-09 10:08:21","2025-08-09 10:08:21","2025-08-09 10:08:21","338","","1","6","","Discov Sustain","Driving the future of sustainable public transport","","","","","","","en","","","","","Springer Link","","","","/Users/alexanderklaus/Zotero/storage/JMFBB8AW/Hadid et al. - 2025 - Driving the future of sustainable public transport a literature review on challenges and strategies.pdf","","","Public transport; Autonomous bus; PRISMA; Public acceptance; Traffic impact","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXKMJ3RL","journalArticle","2025","Zhou, Yuyang; Deng, Shasha; Zhao, Qianyang; Chen, Yanyan","Bus-Pooling: Demand-Driven Flexible Scheduling for Intercity Transit","Journal of Transportation Engineering, Part A: Systems","","2473-2907, 2473-2893","10.1061/JTEPBS.TEENG-8957","https://ascelibrary.org/doi/10.1061/JTEPBS.TEENG-8957","","2025-06","2025-08-09 11:07:10","2025-08-09 11:07:10","2025-08-09 11:07:10","04025035","","6","151","","J. Transp. Eng., Part A: Systems","Bus-Pooling","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/I437ESF8/Zhou et al. - 2025 - Bus-Pooling Demand-Driven Flexible Scheduling for Intercity Transit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2D98JN8","journalArticle","2025","Liu, Xiaobing; Sun, Yite; Wang, Rui; Tan, Weimin; Chen, Feng; Yan, Xuedong; Wang, Yun","Quantifying the potential benefits of buspooling: Case study and sensitivity analysis","Research in Transportation Business & Management","","22105395","10.1016/j.rtbm.2025.101457","https://linkinghub.elsevier.com/retrieve/pii/S2210539525001725","In the realm of mobility services, high-capacity ridesharing such as buspooling holds promise in alleviating the overuse of low-capacity cars and addressing accessibility bottlenecks to public transit systems. However, research on buspooling remains in its fancy stage, requiring dedicated efforts to quantify and enhance its potential benefits. In this paper, we propose car-user-oriented and sustainable operating principles and embody them in a passenger matching model. Furthermore, we employ a solution approach including the spatial-temporal pruning strategies and a heuristic algorithm to guarantee the efficiency of larger-scale computing. Applying this system to the case of Beijing, results demonstrate that buspooling services could yield significant benefits to passengers, operators, and the environment. The consistency observed between the distribution of taxi trips and bus routes suggests that buspooling could effectively enhance subway accessibility, especially for residents in suburban areas. Moreover, findings from a sophisticated analysis can inform the design of a more attractive and ecofriendly system for intermodal transit services in practice.","2025-10","2025-08-09 11:13:47","2025-08-09 11:13:47","2025-08-09 11:13:47","101457","","","62","","Research in Transportation Business & Management","Quantifying the potential benefits of buspooling","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/3EY2QN8U/Liu et al. - 2025 - Quantifying the potential benefits of buspooling Case study and sensitivity analysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YRTPSKJZ","journalArticle","2025","D’Orso, Gabriele; Torrisi, Vincenza; Leonardi, Pierfrancesco; Migliore, Marco; Ignaccolo, Matteo; D’Angelo, Riccardo","Transforming travel experience in low density areas: evidence from a DRT pilot study and simulation model","Transportation Research Procedia","","23521465","10.1016/j.trpro.2025.06.041","https://linkinghub.elsevier.com/retrieve/pii/S2352146525005502","In low density areas, due to limited economic resources, public transport (PT) companies usually operate services with low frequency, poor accessibility and reliability and high waiting times at stops. Several studies highlighted that introducing Demand Responsive Transport Services (DRTs) can improve PT performance in these areas. In Italy, several DRTs have been launched, characterized by flexible schedules with different operational configurations: fixed route, with and without detours and flexible route. Considering the importance of sharing lessons from pilots, the paper presents a DRT pilot study, conducted in Palermo (Italy) within the WEAKI TRANSIT project, identifying strategies for planning and designing on-demand shared systems. The pilot was conducted in a suburban area in the north of Palermo, covering about 10.5 km2 with the neighbourhoods of Partanna Mondello and Tommaso Natale. This area is poorly served by PT companies with low-frequency and low-reliability bus lines, thus a stop-based DRT service with two fixed routes and detours was hypothesized. The pilot was conducted during November and December 2022, with four cars, operating from 3 to 7 p.m., except Sunday. The service, free of charge, was addressed to students and teaching staff by University of Palermo. Through SP surveys, simulation model and pilot, we evaluate operational performance of the services (i.e. travel distance, waiting and in-vehicle times). We found the introduction of DRTs lead to increasing accessibility to main transit hubs and facilities, and a decrease in waiting times at stops and travel times. Nevertheless, considerations about financial feasibility and legal framework are highlighted.","2025","2025-08-09 11:41:27","2025-08-09 11:41:27","2025-08-09 11:41:27","895-902","","","90","","Transportation Research Procedia","Transforming travel experience in low density areas","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/FGWI7TEA/D’Orso et al. - 2025 - Transforming travel experience in low density areas evidence from a DRT pilot study and simulation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DS6QLRW2","journalArticle","2024","Fielbaum, Andres; Tirachini, Alejandro; Alonso-Mora, Javier","Improving public transportation via line-based integration of on-demand ridepooling","Transportation Research Part A: Policy and Practice","","09658564","10.1016/j.tra.2024.104289","https://linkinghub.elsevier.com/retrieve/pii/S0965856424003379","Ride-sourcing companies have worsened congestion in numerous cities worldwide, as many users are attracted from more sustainable modes. To reverse this trend, it is crucial to leverage the technology of connecting users and vehicles online and use it to strengthen public transport, which can be achieved by integrating on-demand pooled services with existing fixed-line services. We propose an efficient and practical integration idea: namely, to complement fixed bus lines with a fleet of smaller vehicles that follow flexible (on-demand) routes side-by-side with the fixed routes, so that part of the demand that would have used the fixed line can ride the flexible service instead. With this scheme, a smaller bus fleet is required, partially compensating for the increase in operators’ costs stemming from the flexible vehicles. This integration strategy favors mostly two types of users: those traveling in low-demand periods, through lower waiting times, and those located far from the bus stops, because the on-demand vehicles can reduce their access time. We develop simulations in real-world scenarios from Santiago, Chile, and Berlin, Germany, for the cases of human-driven and automated vehicles. Results show that when vehicles are automated: (i) A small number of on-demand vehicles can reduce average walking times from approximately 12 to 2 min while reducing operators’ costs, leading to a Pareto improvement, (ii) A larger number of on-demand vehicles can diminish total costs by 13%–39%, through a reduction in users’ costs, although increasing operators’ costs. If vehicles are not automated, total costs are reduced by more than 10% in all of the scenarios analyzed, but a Pareto improvement is not always possible. In general, this mixed fixed/on-demand system outperforms the use of on-demand ridepooling only. Results are more promising in Berlin, because large buses are cheaper in Santiago and run more crowded, so it is more costly to partially replace them by smaller vehicles.","2024-12","2025-08-09 11:44:52","2025-08-09 11:44:52","2025-08-09 11:44:52","104289","","","190","","Transportation Research Part A: Policy and Practice","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/RSMH37IM/Fielbaum et al. - 2024 - Improving public transportation via line-based integration of on-demand ridepooling.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CU2N5G7J","journalArticle","2024","Tsigdinos, Stefanos; Karolemeas, Christos; Siti, Maria; Papadaki, Kalliopi; Athanasopoulos, Konstantinos; Tzouras, Panagiotis G.","Route Planning for Flexible Bus Services in Regional Cities and Rural Areas: Combining User Preferences with Spatial Analysis","Future Transportation","","2673-7590","10.3390/futuretransp4040071","https://www.mdpi.com/2673-7590/4/4/71","Flexible public transport is defined as a future mobility solution that adapts to user needs and the fluctuating demand patterns that mainly appear in rural areas. However, the temporal variations in traveler preferences for flexible bus services remain largely unexplored in existing research. This constrains the realization of adaptive and customized solutions. Therefore, this study attempts to develop a distinct method for strategic planning of a flexible bus service. To this end, a combinatorial method is undertaken: quantitative social research (questionnaires) and spatial analysis. This combinatorial approach is applied at Korinth and Loutraki in Greece, two significant rural areas neighboring the Athens Metropolitan Area. The results signify that cost and time are the most crucial factors affecting the use of a flexible service. Furthermore, respondents preferred a door-to-door service in the morning and a stop-based service in the afternoon/evening. Concerning route planning, eight routes with different purposes are suggested (e.g., train feeder, touristic, etc.) covering adequately both urban and rural parts of the study area. Notably, the applied methodological approach can be a guideline for planners and policymakers, assisting them in finding effective strategies for introducing flexible public transport in rural areas, especially in contexts where collective transport culture is limited.","2024-12","2025-08-09 11:47:20","2025-08-09 11:47:20","2025-08-09 11:47:20","1476-1500","","4","4","","","Route Planning for Flexible Bus Services in Regional Cities and Rural Areas","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Publisher: Multidisciplinary Digital Publishing Institute","","/Users/alexanderklaus/Zotero/storage/PMMQFRGR/Tsigdinos et al. - 2024 - Route Planning for Flexible Bus Services in Regional Cities and Rural Areas Combining User Preferen.pdf","","","flexible transport; on-demand transport; regional cities; route planning; stated preferences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UBVLLG3","journalArticle","2024","Meshkani, Seyed Mehdi; Farazmand, Siavash; Bouguila, Nizar; Patterson, Zachary","Innovative On-Demand Transit for First-Mile Trips: A Cutting-Edge Approach","Transportation Research Record: Journal of the Transportation Research Board","","0361-1981, 2169-4052","10.1177/03611981241239970","https://journals.sagepub.com/doi/10.1177/03611981241239970","As a result of the lack of access to efficient public transit in suburban areas, residents often have to use their own vehicles to commute either within the area, to neighboring regions, or to a public transit hub (PTH). Thanks to information and communication technologies, on-demand transit (ODT) is a potential solution being proposed and considered by transit agencies. Although ODT has shown the potential to enhance transit level of service, its efficiency depends on different parameters such as demand spatial and temporal distribution or the configuration of the service. In this study, we propose a novel configuration for an ODT service and apply it to the first part of a commuter’s trip, or the commuter’s “first mile.” The proposed configuration depends on the availability of smart devices installed at bus stops. Passengers request their rides via smart devices and receive real-time and personalized information about their ride requests to travel to a PTH. The proposed ODT service is modeled with the Simulation of Urban Mobility or SUMO simulation framework. To evaluate the performance of the ODT service, it is applied to the city of Terrebonne in Quebec, Canada. The proposed service is compared with existing bus transit operating in the area as well as a door-to-PTH service. The results of the comparison analysis reveal that the proposed ODT service may result in a significant 36% reduction in total travel time as well as a 41% reduction in detour time compared with the existing bus transit service. A detailed sensitivity analysis is also conducted to capture the impacts of different parameters, variables, and dispatching algorithms on the service performance.","2024-11","2025-08-09 11:52:36","2025-08-09 11:52:36","2025-08-09 11:52:36","122-136","","11","2678","","Transportation Research Record: Journal of the Transportation Research Board","Innovative On-Demand Transit for First-Mile Trips","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/8KYPQEVL/Meshkani et al. - 2024 - Innovative On-Demand Transit for First-Mile Trips A Cutting-Edge Approach.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDIQUGZG","journalArticle","2024","Mishra, Sushreeta; Mehran, Babak","Cost analysis of different vehicle technologies for semi-flexible transit operations","Transportation Research Part D: Transport and Environment","","13619209","10.1016/j.trd.2024.104159","https://linkinghub.elsevier.com/retrieve/pii/S1361920924001160","In low-demand areas, semi-flexible transit system (SFT) operated by battery electric vehicles (BEVs) can reduce operational costs and achieve zero emissions, allowing SFT to be used more widely, and transit agencies to benefit more significantly. This paper is aimed at analyzing the effect of the additional requirements of BEVs on the cost efficiency of SFT services while considering different headways and slack time to accommodate route-deviation. Analytical models are used for detailed estimation of the total cost, including operator, user, and environmental costs, allowing a comparison with internal combustion engine (ICEV) vehicle technology, and three vehicle sizes: minivans, standard vans, and minibuses. Study results can be used to evaluate budget requirements to upgrade an existing ICEV based standard bus service along an underperforming low demand route to a BEV based SFT service. The application of the proposed methodology is demonstrated for a low-demand bus route in Regina, Canada.","2024-05","2025-08-09 11:54:22","2025-08-09 11:54:23","2025-08-09 11:54:22","104159","","","130","","Transportation Research Part D: Transport and Environment","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/alexanderklaus/Zotero/storage/2JZKEK5G/Mishra und Mehran - 2024 - Cost analysis of different vehicle technologies for semi-flexible transit operations.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GDV6MLCT","journalArticle","2024","Galarza Montenegro, Bryan David; Sörensen, Kenneth; Vansteenwegen, Pieter","A demand-responsive feeder service with a maximum headway at mandatory stops","Networks","","1097-0037","10.1002/net.22185","https://onlinelibrary.wiley.com/doi/abs/10.1002/net.22185","Public transportation out of suburban or rural areas is crucial. Feeder transportation services offer a solution by transporting passengers to areas where more options for public transport are available. On one hand, fully flexible demand-responsive feeder services (DRFSs) efficiently tailor their service to the needs of the passengers. On the other hand, traditional feeder services provide predictability and easier cost control. In this article, a semi-flexible DRFS is considered, which combines positive characteristics of both traditional services as well as fully flexible services. This feeder service has two types of bus stops: mandatory bus stops and optional bus stops. Mandatory bus stops are guaranteed to be visited by a bus within a certain time interval. Optional stops are only visited when there is demand for transportation nearby. The performance of this feeder service is optimized with the use of a new type of metaheuristic framework, which we denote as parameter space search. Experimental results on small benchmark instances indicate that the heuristic performs on average 12.42% better than LocalSolver, a commercial optimization solver, with an average runtime of 2.1 s. Larger instances can also be solved, typically within 2 min.","2024","2025-08-09 11:56:54","2025-08-09 11:56:54","2025-08-09 11:56:53","100-130","","1","83","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/net.22185","","/Users/alexanderklaus/Zotero/storage/JNWUC598/Galarza Montenegro et al. - 2024 - A demand-responsive feeder service with a maximum headway at mandatory stops.pdf; /Users/alexanderklaus/Zotero/storage/JEP4AR9F/net.html","","","demand-responsive transportation; feeder service; meta-heuristics; public bus transport","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85C3NFZZ","journalArticle","2023","Mishra, Sushreeta; Mehran, Babak","Optimal Design of Integrated Semi-Flexible Transit Services in Low-Demand Conditions","IEEE Access","","2169-3536","10.1109/ACCESS.2023.3260727","https://ieeexplore.ieee.org/document/10078395/","Semi-flexible transit (SFT) is commonly discussed as a cost-effective alternative to serving public transportation users in low-demand conditions. We hypothesize that joint optimization of service headway and slack time per trip for route deviation is essential for designing a schedule for the operation of an integrated SFT that can meet both fixed-route and paratransit demand. An integrated SFT has the potential to lower the cost of transportation for regular transit users (both operators and riders) while redirecting potential paratransit riders to less expensive transit modes; thus, reducing demand for overwhelmed paratransit services operating with limited resources. The optimization problem has three competing objectives: minimizing operator costs, minimizing user costs, and maximizing service benefits. Two state-of-the-art multi-objective evolutionary algorithms NSGA-II and SMPSO are compared to obtain the most representative deterministic Pareto optimal solution set. This study has three major contributions. First, quantile regression is used to suggest multiple slack time values for a given headway that transit planners can consider when generating a static schedule for SFT operation. Second, relationships derived to analyze cost trade-offs suggest that headway governs operator cost and is negatively correlated, user cost is positively and equally influenced by both variables, and slack time governs service benefit and is positively correlated. Third, sensitivity analysis for an integrated SFT operation reveals that low-capacity minivans and standard vans offer higher vehicle occupancy and cost efficiency, mostly economical for low to medium demand (5-20 pass/hr), low permissible deviation from the fixed route is desirable during peak hours to avoid delays for passengers on-board, and extreme weather conditions dramatically and negatively influence costs. Policy recommendations for integrated SFT implementation include a recommendation for fare structure design addressing service equity through surcharges/discounts, vehicle technology and service booking technology advancements for cost reduction, and fleet mix design through estimation of passenger loading profile. The application of the study methodology is demonstrated for a low-demand bus route in Regina, Canada.","2023","2025-08-09 12:06:23","2025-08-09 12:06:23","2025-08-09 12:06:23","30591-30608","","","11","","","","","","","","","","","","","","","IEEE Xplore","","","","/Users/alexanderklaus/Zotero/storage/RPDBAKQN/Mishra und Mehran - 2023 - Optimal Design of Integrated Semi-Flexible Transit Services in Low-Demand Conditions.pdf","","","Costs; Optimization; Schedules; Paratransit; Analytical models; Flyback transformers; Minimization; semi-flexible transit; Sensitivity analysis; service headway; slack time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
